trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
811,False,"{'a': 0.001, 'e': 0.4448580662229411}",20,0,-6.966666036399345,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
812,False,"{'a': 0.001, 'e': 0.4444134305116268}",20,3,-32.44089791080616,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
813,False,"{'a': 0.001, 'e': 0.44396923921378006}",25,0,-48.299095427468984,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
814,False,"{'a': 0.001, 'e': 0.4435254918852095}",25,14,7.77602837294128,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.001, 'e': 0.44308218808216776}",20,5,-40.357104081323754,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
816,False,"{'a': 0.001, 'e': 0.4426393273613511}",35,17,-27.531629405007774,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
817,False,"{'a': 0.001, 'e': 0.44219690927989863}",25,16,-8.418590540487598,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
818,False,"{'a': 0.001, 'e': 0.4417549333953923}",30,17,-43.54347833194441,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
819,False,"{'a': 0.001, 'e': 0.44131339926585617}",30,11,-63.740830722927996,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
820,False,"{'a': 0.001, 'e': 0.4408723064497561}",25,0,-53.380773804149285,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
821,False,"{'a': 0.001, 'e': 0.44043165450599925}",20,5,-22.853765587978184,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
822,False,"{'a': 0.001, 'e': 0.43999144299393356}",25,0,-35.526434305068456,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
823,False,"{'a': 0.001, 'e': 0.43955167147334756}",25,0,-72.31806364127755,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
824,False,"{'a': 0.001, 'e': 0.43911233950446965}",25,2,-0.8320873932315642,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
825,False,"{'a': 0.001, 'e': 0.4386734466479678}",20,0,-31.10974920688287,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
826,False,"{'a': 0.001, 'e': 0.4382349924649492}",20,0,3.855435270598235,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
827,False,"{'a': 0.001, 'e': 0.4377969765169596}",20,0,16.84526258778263,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
828,False,"{'a': 0.001, 'e': 0.437359398365983}",20,7,-11.277529901841934,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
829,False,"{'a': 0.001, 'e': 0.43692225757444114}",25,11,-5.0528139240111205,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
830,False,"{'a': 0.001, 'e': 0.4364855537051933}",30,3,-45.848902305969766,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 1}",1
831,False,"{'a': 0.001, 'e': 0.43604928632153556}",20,3,-30.547030075705866,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
832,False,"{'a': 0.001, 'e': 0.43561345498720044}",20,7,-75.10302069506047,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 1}",1
833,False,"{'a': 0.001, 'e': 0.43517805926635666}",25,8,-57.26706604523831,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 1}",1
834,False,"{'a': 0.001, 'e': 0.43474309872360845}",30,0,-111.65412130061765,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
835,False,"{'a': 0.001, 'e': 0.4343085729239951}",20,11,-6.181336516699369,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
836,False,"{'a': 0.001, 'e': 0.4338744814329909}",20,1,5.344363057212306,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.001, 'e': 0.4334408238165043}",30,6,-38.778274254185824,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 1}",1
838,False,"{'a': 0.001, 'e': 0.43300759964087765}",20,11,7.297504549860516,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
839,False,"{'a': 0.001, 'e': 0.43257480847288665}",20,13,13.116487012513124,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.001, 'e': 0.43214244987974026}",25,18,-40.02133004783584,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
841,False,"{'a': 0.001, 'e': 0.43171052342907973}",20,8,3.0838599592750953,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.001, 'e': 0.43127902868897855}",20,0,-35.32123680299384,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
843,False,"{'a': 0.001, 'e': 0.43084796522794205}",30,11,-32.75562483809057,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
844,False,"{'a': 0.001, 'e': 0.43041733261490667}",20,8,-0.4219095047245467,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
845,False,"{'a': 0.001, 'e': 0.4299871304192398}",30,0,-2.866790740739826,"{0: 23, 1: 6, 2: 1, 3: 0, 4: 0}",0
846,False,"{'a': 0.001, 'e': 0.42955735821073915}",25,13,13.26217892744651,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.001, 'e': 0.42912801555963254}",25,9,-5.5489297719829445,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
848,False,"{'a': 0.001, 'e': 0.42869910203657724}",20,1,9.34160186633425,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.001, 'e': 0.4282706172126597}",25,19,-11.901569679410645,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
850,False,"{'a': 0.001, 'e': 0.427842560659395}",20,6,5.780497814926978,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.001, 'e': 0.4274149319487267}",30,13,-77.11925119824043,"{0: 11, 1: 0, 2: 3, 3: 3, 4: 0}",1
852,False,"{'a': 0.001, 'e': 0.4269877306530259}",25,0,-53.62512632991507,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
853,False,"{'a': 0.001, 'e': 0.4265609563450914}",25,0,-15.48473314878879,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
854,False,"{'a': 0.001, 'e': 0.4261346085981487}",30,4,-11.164812727709895,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
855,False,"{'a': 0.001, 'e': 0.4257086869858502}",20,16,7.193913073191434,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.001, 'e': 0.42528319108227414}",30,0,5.974947137978349,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
857,False,"{'a': 0.001, 'e': 0.42485812046192456}",25,0,11.67562709808568,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
858,False,"{'a': 0.001, 'e': 0.4244334746997309}",25,0,-51.9839005105936,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
859,False,"{'a': 0.001, 'e': 0.4240092533710473}",30,18,22.64818330680472,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.001, 'e': 0.4235854560516524}",30,0,-20.065418864818163,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
861,False,"{'a': 0.001, 'e': 0.4231620823177488}",20,0,-25.174449934785997,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
862,False,"{'a': 0.001, 'e': 0.42273913174596284}",25,8,11.578622027460197,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.001, 'e': 0.42231660391334386}",30,14,-14.900247386558966,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
864,False,"{'a': 0.001, 'e': 0.4218944983973639}",20,14,9.889135316065271,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.001, 'e': 0.42147281477591764}",25,5,-31.680074863538902,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
866,False,"{'a': 0.001, 'e': 0.4210515526273212}",25,11,-51.825893104220214,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
867,False,"{'a': 0.001, 'e': 0.42063071153031245}",35,1,-34.43654990006635,"{0: 29, 1: 3, 2: 0, 3: 1, 4: 1}",1
868,False,"{'a': 0.001, 'e': 0.4202102910640503}",20,7,9.676879847464786,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.001, 'e': 0.41979029080811425}",20,13,4.542225016417321,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.001, 'e': 0.41937071034250395}",20,2,-57.3494958137644,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 0}",1
871,False,"{'a': 0.001, 'e': 0.418951549247639}",25,2,0.24131071385889746,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
872,False,"{'a': 0.001, 'e': 0.41853280710435814}",20,0,-22.606604685353574,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
873,False,"{'a': 0.001, 'e': 0.41811448349391933}",20,0,-118.70535622580559,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
874,False,"{'a': 0.001, 'e': 0.4176965779979988}",20,1,-28.234299761943813,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
875,False,"{'a': 0.001, 'e': 0.41727909019869114}",25,13,8.124539182149672,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.001, 'e': 0.4168620196785084}",20,0,-14.645610387192766,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
877,False,"{'a': 0.001, 'e': 0.41644536602038007}",25,0,-46.02484174700188,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
878,False,"{'a': 0.001, 'e': 0.4160291288076525}",25,2,-5.647738620984777,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
879,False,"{'a': 0.001, 'e': 0.4156133076240884}",20,6,0.698309972757285,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
880,False,"{'a': 0.001, 'e': 0.4151979020538666}",25,3,-44.93451057006258,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
881,False,"{'a': 0.001, 'e': 0.4147829116815814}",20,8,-17.78240294010181,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
882,False,"{'a': 0.001, 'e': 0.41436833609224244}",35,22,-1.5239110806949974,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
883,False,"{'a': 0.001, 'e': 0.4139541748712741}",25,0,23.218713609689477,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
884,False,"{'a': 0.001, 'e': 0.41354042760451515}",30,0,-93.53458329094525,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
885,False,"{'a': 0.001, 'e': 0.4131270938782182}",35,21,-9.790504488744082,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
886,False,"{'a': 0.001, 'e': 0.41271417327904963}",20,0,-61.03712851873366,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
887,False,"{'a': 0.001, 'e': 0.41230166539408875}",20,0,-77.7295662613325,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
888,False,"{'a': 0.001, 'e': 0.4118895698108276}",30,21,3.022020775005078,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.001, 'e': 0.41147788611717057}",25,20,6.524714289632698,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.001, 'e': 0.41106661390143395}",20,0,-36.081337767142195,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
891,False,"{'a': 0.001, 'e': 0.4106557527523455}",20,0,-43.001745703103616,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
892,False,"{'a': 0.001, 'e': 0.410245302259044}",35,12,-41.43389536434759,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
893,False,"{'a': 0.001, 'e': 0.40983526201107895}",30,16,6.090913198433787,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
894,False,"{'a': 0.001, 'e': 0.40942563159841006}",25,11,-28.4396077529554,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
895,False,"{'a': 0.001, 'e': 0.4090164106114069}",25,0,-55.71309947613953,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
896,False,"{'a': 0.001, 'e': 0.40860759864084845}",20,12,3.839636201707485,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
897,False,"{'a': 0.001, 'e': 0.4081991952779227}",25,3,4.658676846349383,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
898,False,"{'a': 0.001, 'e': 0.4077912001142262}",30,20,17.15429170767453,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.001, 'e': 0.4073836127417638}",25,7,-71.01255889375456,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1
900,False,"{'a': 0.001, 'e': 0.40697643275294815}",20,0,-25.695072104248858,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
901,False,"{'a': 0.001, 'e': 0.4065696597405991}",30,7,-73.61201354238149,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 2}",1
902,False,"{'a': 0.001, 'e': 0.4061632932979437}",25,0,-55.582433857968134,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
903,False,"{'a': 0.001, 'e': 0.40575733301861544}",25,9,11.885777033584642,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
904,False,"{'a': 0.001, 'e': 0.405351778496654}",20,13,-28.003183937511427,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
905,False,"{'a': 0.001, 'e': 0.4049466293265049}",25,8,-15.869538401998012,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
906,False,"{'a': 0.001, 'e': 0.4045418851030188}",20,0,-67.20737594679503,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
907,False,"{'a': 0.001, 'e': 0.4041375454214515}",20,12,1.0130516990753509,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.001, 'e': 0.4037336098774634}",30,13,-35.59411712329277,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
909,False,"{'a': 0.001, 'e': 0.40333007806711874}",20,2,-70.41646786674676,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
910,False,"{'a': 0.001, 'e': 0.40292694958688574}",25,10,-9.213865282824726,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
911,False,"{'a': 0.001, 'e': 0.40252422403363597}",30,9,-31.591136729161217,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 0}",1
912,False,"{'a': 0.001, 'e': 0.40212190100464373}",35,13,-8.781761225946791,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
913,False,"{'a': 0.001, 'e': 0.401719980097586}",30,9,-88.9910960703787,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 2}",1
914,False,"{'a': 0.001, 'e': 0.4013184609105419}",30,0,-3.543308322732721,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
915,False,"{'a': 0.001, 'e': 0.4009173430419921}",20,3,22.58560823797545,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.001, 'e': 0.4005166260908188}",30,14,-23.394974913437782,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
917,False,"{'a': 0.001, 'e': 0.40011630965630496}",25,19,11.160348918451213,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.001, 'e': 0.3997163933381341}",25,7,-40.11733668981656,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 1}",1
919,False,"{'a': 0.001, 'e': 0.3993168767363899}",20,7,-22.019434958703584,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
920,False,"{'a': 0.001, 'e': 0.39891775945155566}",25,12,-23.466546831457965,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 0}",1
921,False,"{'a': 0.001, 'e': 0.39851904108451414}",25,15,7.271136961743844,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.001, 'e': 0.39812072123654696}",20,6,14.276135446349024,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
923,False,"{'a': 0.001, 'e': 0.39772279950933415}",20,5,-0.05862703983763584,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
924,False,"{'a': 0.001, 'e': 0.397325275504954}",25,10,8.032281134502213,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.001, 'e': 0.39692814882588245}",20,12,-8.456266799937735,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
926,False,"{'a': 0.001, 'e': 0.39653141907499284}",25,4,3.9253651808570407,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.001, 'e': 0.39613508585555535}",20,0,2.337315080549196,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
928,False,"{'a': 0.001, 'e': 0.3957391487712367}",25,7,-24.360766191577905,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
929,False,"{'a': 0.001, 'e': 0.3953436074260998}",25,0,-59.60518999915734,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
930,False,"{'a': 0.001, 'e': 0.39494846142460327}",25,18,14.816039638817164,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.001, 'e': 0.3945537103716011}",20,0,-3.0424388570496212,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
932,False,"{'a': 0.001, 'e': 0.3941593538723422}",20,15,9.774546127926275,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.001, 'e': 0.39376539153247}",30,11,9.46130801921976,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
934,False,"{'a': 0.001, 'e': 0.3933718229580221}",30,0,-89.99600234115842,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
935,False,"{'a': 0.001, 'e': 0.39297864775542996}",20,7,-2.204363494149275,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
936,False,"{'a': 0.001, 'e': 0.39258586553151836}",30,18,15.240183528667245,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.001, 'e': 0.39219347589350495}",30,22,-5.585652226764138,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
938,False,"{'a': 0.001, 'e': 0.39180147844900015}",25,9,11.113272169915183,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.001, 'e': 0.3914098728060065}",25,3,-46.99561188110162,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
940,False,"{'a': 0.001, 'e': 0.3910186585729182}",20,10,16.911521030060534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.001, 'e': 0.3906278353585211}",30,6,9.396033734800431,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
942,False,"{'a': 0.001, 'e': 0.39023740277199187}",20,0,-8.360715494366293,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
943,False,"{'a': 0.001, 'e': 0.38984736042289797}",25,8,-33.291846472271686,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
944,False,"{'a': 0.001, 'e': 0.38945770792119694}",35,8,31.27395879487645,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
945,False,"{'a': 0.001, 'e': 0.3890684448772363}",20,0,-81.15943279000894,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
946,False,"{'a': 0.001, 'e': 0.388679570901753}",20,8,-66.1958628406116,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 1}",1
947,False,"{'a': 0.001, 'e': 0.38829108560587294}",25,0,1.039319535042532,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
948,False,"{'a': 0.001, 'e': 0.3879029886011109}",20,0,-48.94759214563929,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
949,False,"{'a': 0.001, 'e': 0.3875152794993697}",25,9,-8.434444529425415,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
950,False,"{'a': 0.001, 'e': 0.38712795791294036}",20,0,-12.483541232693259,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
951,False,"{'a': 0.001, 'e': 0.3867410234545012}",25,16,11.774506106005978,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.001, 'e': 0.3863544757371177}",25,3,12.37356338485712,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
953,False,"{'a': 0.001, 'e': 0.3859683143742421}",20,15,10.690162432367915,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.001, 'e': 0.38558253897971306}",25,11,11.37079516826662,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
955,False,"{'a': 0.001, 'e': 0.38519714916775516}",20,15,0.07005765068744285,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.001, 'e': 0.3848121445529785}",25,0,-16.199964780687687,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
957,False,"{'a': 0.001, 'e': 0.3844275247503785}",25,0,-45.472735255983295,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",1
958,False,"{'a': 0.001, 'e': 0.3840432893753352}",25,0,40.25337621176679,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
959,False,"{'a': 0.001, 'e': 0.38365943804361335}",25,8,31.114339094604173,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.001, 'e': 0.3832759703713615}",20,0,5.91864612998163,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
961,False,"{'a': 0.001, 'e': 0.38289288597511206}",20,0,-50.512863919738095,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
962,False,"{'a': 0.001, 'e': 0.38251018447178037}",20,3,6.876654422148022,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
963,False,"{'a': 0.001, 'e': 0.38212786547866506}",20,15,3.935170049957785,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.001, 'e': 0.3817459286134471}",25,13,-22.549198402081284,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
965,False,"{'a': 0.001, 'e': 0.38136437349418956}",20,7,14.798424564579078,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.001, 'e': 0.38098319973933725}",20,13,15.082646348122992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.001, 'e': 0.38060240696771647}",25,13,-9.100475901020296,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
968,False,"{'a': 0.001, 'e': 0.38022199479853436}",25,0,-19.077026969991902,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
969,False,"{'a': 0.001, 'e': 0.3798419628513787}",25,17,-1.2232451834366587,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
970,False,"{'a': 0.001, 'e': 0.37946231074621756}",25,14,17.948525744164407,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.001, 'e': 0.37908303810339883}",20,0,-106.22589522127515,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
972,False,"{'a': 0.001, 'e': 0.37870414454364976}",25,0,-11.078092341463481,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
973,False,"{'a': 0.001, 'e': 0.3783256296880768}",20,9,4.465541461539567,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
974,False,"{'a': 0.001, 'e': 0.37794749315816506}",20,11,-32.043766750956024,"{0: 5, 1: 0, 2: 4, 3: 0, 4: 0}",1
975,False,"{'a': 0.001, 'e': 0.37756973457577797}",20,8,5.933955039393752,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
976,False,"{'a': 0.001, 'e': 0.37719235356315695}",25,13,-54.70691688483835,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
977,False,"{'a': 0.001, 'e': 0.37681534974292086}",20,10,-5.606237597018179,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
978,False,"{'a': 0.001, 'e': 0.37643872273806595}",20,0,-8.434548447118589,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
979,False,"{'a': 0.001, 'e': 0.37606247217196515}",20,8,-2.8375137028338666,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
980,False,"{'a': 0.001, 'e': 0.37568659766836787}",25,0,-57.40700150392483,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
981,False,"{'a': 0.001, 'e': 0.37531109885139957}",30,16,-11.833064616238271,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
982,False,"{'a': 0.001, 'e': 0.37493597534556133}",20,10,13.286597673541245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.001, 'e': 0.3745612267757298}",25,0,-30.169894988596795,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
984,False,"{'a': 0.001, 'e': 0.37418685276715613}",20,6,-10.348489089457775,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
985,False,"{'a': 0.001, 'e': 0.3738128529454665}",25,4,21.68535045514216,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.001, 'e': 0.37343922693666093}",25,9,-0.7062083200134148,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
987,False,"{'a': 0.001, 'e': 0.3730659743671134}",25,0,-15.09914983960404,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
988,False,"{'a': 0.001, 'e': 0.3726930948635714}",20,9,7.7244429661876115,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
989,False,"{'a': 0.001, 'e': 0.3723205880531552}",30,19,3.459819906920379,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.001, 'e': 0.3719484535633582}",25,0,-93.03375622303612,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
991,False,"{'a': 0.001, 'e': 0.3715766910220457}",30,8,0.30222277156800836,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
992,False,"{'a': 0.001, 'e': 0.37120530005745517}",30,4,11.176854530673996,"{0: 24, 1: 1, 2: 0, 3: 1, 4: 0}",1
993,False,"{'a': 0.001, 'e': 0.37083428029819565}",25,10,16.354638504584894,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.001, 'e': 0.37046363137324734}",20,13,8.172169453779757,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
